"Name_clean","Name","Count","source","lat","lon","matched_name","in_sweden","county"
"Göteborgs stadsteater","Göteborgs stadsteater",10,"https://www.wikidata.org//wiki/Q3118440","57.6975","11.9805","Gothenburg City Theatre",1,"Västra Götaland"
"Göteborgs Stadsteater","Göteborgs Stadsteater",9,"geonames_unique","57.69736","11.98013","Göteborgs Stadsteater",1,"Västra Götaland"
"Göteborgs Stadsteater","Göteborgs Stadsteater.",1,"geonames_unique","57.69736","11.98013","Göteborgs Stadsteater",1,"Västra Götaland"
"Göteborgs station","Göteborgs station.",1,"https://www.wikidata.org//wiki/Q54326","57.7088888888889","11.9733333333333","Gothenburg Central Station",1,"Västra Götaland"
"Göteborgs station","Göteborgs station",3,"https://www.wikidata.org//wiki/Q54326","57.7088888888889","11.9733333333333","Gothenburg Central Station",1,"Västra Götaland"
"Göteborgs stift","Göteborgs stift.",9,"https://www.wikidata.org//wiki/Q869379","57.7044444444444","11.9652777777778","Diocese of Gothenburg",1,"Västra Götaland"
"Göteborgs stift","Göteborgs stift",34,"https://www.wikidata.org//wiki/Q869379","57.7044444444444","11.9652777777778","Diocese of Gothenburg",1,"Västra Götaland"
"Göteborgs u","Göteborgs u",1,"https://www.wikidata.org//wiki/Q371522","57.6983333333333","11.9716666666667","University of Gothenburg",1,"Västra Götaland"
"Göteborgs universitet","Göteborgs universitet",356,"https://www.wikidata.org//wiki/Q371522","57.6983333333333","11.9716666666667","University of Gothenburg",1,"Västra Götaland"
"Göteborgs universitet","Göteborgs universitet.",68,"https://www.wikidata.org//wiki/Q371522","57.6983333333333","11.9716666666667","University of Gothenburg",1,"Västra Götaland"
"Göteborgsoperan","Göteborgsoperan.",3,"geonames_unique","57.71148","11.96403","Göteborgsoperan",1,"Västra Götaland"
"Göteborgsoperan","Göteborgsoperan",66,"geonames_unique","57.71148","11.96403","Göteborgsoperan",1,"Västra Götaland"
"GöteborgTrollhättan","GöteborgTrollhättan",4,"https://www.wikidata.org//wiki/Q1933087","58.3241666666667","12.3363888888889","Trollhättan-Vänersborg Airport",1,"Västra Götaland"
"GöteborgUddevalla","GöteborgUddevalla",1,"https://www.wikidata.org//wiki/Q10708421","58.3478583333333","11.9400972222222","Uddevalla church parish",1,"Västra Götaland"
"Götene","Götene",50,"https://www.wikidata.org//wiki/Q1559732","58.5287861111111","13.4772761111111","Götene",1,"Västra Götaland"
"Götene kommun","Götene kommun",1,"https://www.wikidata.org//wiki/Q511281","58.5333333333333","13.4833333333333","Götene Municipality",1,"Västra Götaland"
"Götenes","Götenes",1,"https://www.wikidata.org//wiki/Q511281","58.5333333333333","13.4833333333333","Götene Municipality",1,"Västra Götaland"
"Göterborg","Göterborg",2,"https://www.wikidata.org//wiki/Q5587845","57.69555","11.9852888888889","Gothenburg University Library",1,"Västra Götaland"
"Göterborg","Göterborgsregionen",1,"https://www.wikidata.org//wiki/Q5587845","57.69555","11.9852888888889","Gothenburg University Library",1,"Västra Götaland"
"Götgatsbacken","Götgatsbacken",2,"https://www.wikidata.org//wiki/Q1559735","59.33525","18.0623333333333","Götgatan",1,"Stockholm"
"Götheborg","Götheborg",5,"https://www.wikidata.org//wiki/Q2702575","57.7833333333333","11.7666666666667","Götheborg",1,"Västra Götaland"
"Gotlan","Gotlan",1,"https://www.wikidata.org//wiki/Q374794","57.6152777777778","18.2805555555556","Region Gotland",1,"Gotland"
"Gotland","Gotlandsregionen",1,"https://www.wikidata.org//wiki/Q1027830","57.5","18.55","Gotland",1,"Gotland"
"Gotland","Gotland.",30,"https://www.wikidata.org//wiki/Q1027830","57.5","18.55","Gotland",1,"Gotland"
"Gotland","Gotland",7375,"https://www.wikidata.org//wiki/Q1027830","57.5","18.55","Gotland",1,"Gotland"
"Gotland s län","Gotland s län",1,"https://www.wikidata.org//wiki/Q2222336","57.716","18.9103055555556","S:t Olofsholm",1,NA
"Gotlandia","Gotlandia",3,"https://www.wikidata.org//wiki/Q1027830","57.5","18.55","Gotland",1,"Gotland"
"Gotlands","Gotlands",691,"https://www.wikidata.org//wiki/Q374794","57.6152777777778","18.2805555555556","Region Gotland",1,"Gotland"
"Gotlands flygplats","Gotlands flygplats",2,"https://www.wikidata.org//wiki/Q1433208","57.6627777777778","18.3461111111111","Visby Airport",1,"Gotland"
"Gotlands fornsal","Gotlands fornsal",2,"https://www.wikidata.org//wiki/Q20751277","57.6397030555556","18.2924688888889","Gotlands fornsal",1,"Gotland"
"Gotlands församlingar","Gotlands församlingar",2,"https://www.wikidata.org//wiki/Q10683796","56.9363888888889","18.1833333333333","Sundre parish",1,"Gotland"
"Gotlands kommun","Gotlands kommun",87,"https://www.wikidata.org//wiki/Q374794","57.6152777777778","18.2805555555556","Region Gotland",1,"Gotland"
"Gotlands kommun","Gotlands kommun.",14,"https://www.wikidata.org//wiki/Q374794","57.6152777777778","18.2805555555556","Region Gotland",1,"Gotland"
"Gotlands kommuner","Gotlands kommuner",2,"geocode","57.5","18.5","Gotland",1,"Gotland"
"Gotlands kommuns","Gotlands kommuns",6,"geocode","57.5","18.5","Gotland",1,"Gotland"
"Gotlands län","Gotlands län.",17,"https://www.wikidata.org//wiki/Q103738","57.5","18.5","Gotland County",1,"Gotland"
"Gotlands län","Gotlands län",119,"https://www.wikidata.org//wiki/Q103738","57.5","18.5","Gotland County",1,"Gotland"
"Gotlands läns","Gotlands läns",2,"geocode","57.5","18.5","Gotland County",1,"Gotland"
"Gotlands länsmuseum","Gotlands länsmuseum",1,"https://www.wikidata.org//wiki/Q3182302","57.6396555555556","18.2924472222222","Gotland Museum",1,"Gotland"
"Gotlands museum","Gotlands museum",1,"geocode","57.63969","18.29258","Gotland Museum",1,"Gotland"
"Gotlands södra udde","Gotlands södra udde",1,"https://www.wikidata.org//wiki/Q665287","56.9166666666667","18.1166666666667","Hoburgen",1,NA
"Gottne","Gottne",2,"geonames_unique","63.43013","18.42485","Gottne",1,"Västernorrland"
"Gottröra","Gottröra",8,"https://www.wikidata.org//wiki/Q4992655","59.7333333333333","18.15","Gottröra",1,"Stockholm"
"Gottskär","Gottskär",2,"https://www.wikidata.org//wiki/Q10507728","57.3833055555556","12.0166944444444","Gottskär",1,"Halland"
"Gottsunda","Gottsunda",56,"https://www.wikidata.org//wiki/Q5588095","59.8097222222222","17.6277777777778","Gottsunda",1,"Uppsala"
"Gottsundaskolan","Gottsundaskolan",3,"https://www.wikidata.org//wiki/Q89191273","59.809","17.63","No label defined",1,"Uppsala"
"Gråbo","Gråbo",1,"https://www.wikidata.org//wiki/Q2680101","57.8377980555556","12.296625","Gråbo",1,"Västra Götaland"
"Gråboskolan","Gråboskolan",1,"https://www.wikidata.org//wiki/Q89190953","57.619","18.303","No label defined",1,"Gotland"
"Graddis","Graddis",1,"https://www.wikidata.org//wiki/Q12003361","66.7580555555556","15.7130555555556","Stor-Graddis",1,NA
"Gräddö","Gräddö",1,"geonames_unique","59.76667","19.03333","Gräddö",1,"Stockholm"
"Grafikens","Grafikens",1,"https://www.wikidata.org//wiki/Q10507839","59.26","17.21","Grafikens Hus",1,"Södermanland"
"Grafikens Hus","Grafikens Hus",12,"https://www.wikidata.org//wiki/Q10507839","59.26","17.21","Grafikens Hus",1,"Södermanland"
"Grafikens Hus","Grafikens Hus.",1,"https://www.wikidata.org//wiki/Q10507839","59.26","17.21","Grafikens Hus",1,"Södermanland"
"Gräfsnäs","Gräfsnäs",9,"geonames_unique","58.08333","12.48333","Gräfsnäs",1,"Västra Götaland"
"Granbergsdal","Granbergsdal",1,"https://www.wikidata.org//wiki/Q2483762","59.3969411111111","14.5768088888889","Granbergsdal",1,"Orebro"
"Gränby","Gränby",1,"https://www.wikidata.org//wiki/Q10509710","60.0083055555556","17.5528055555556","Gränby",1,"Uppsala"
"Grand Hotel","Grand Hotel",6,"https://www.wikidata.org//wiki/Q1221513","59.3297222222222","18.0755555555556","Grand Hôtel",1,"Stockholm"
"Grand Hotel","Grand Hotel.",1,"https://www.wikidata.org//wiki/Q1221513","59.3297222222222","18.0755555555556","Grand Hôtel",1,"Stockholm"
"Grand Hotell","Grand Hotell",2,"https://www.wikidata.org//wiki/Q10508027","59.8563388888889","17.6403805555556","Grand Hotell Hörnan",1,"Uppsala"
"Grangärde","Grangärde",1,"https://www.wikidata.org//wiki/Q2286907","60.2666666666667","14.9833333333333","Grangärde",1,"Dalarna"
"Grangärde kyrka","Grangärde kyrka",1,"https://www.wikidata.org//wiki/Q10508082","60.2616694444444","14.9811111111111","Grangärde Church",1,"Dalarna"
"Grängesberg","Grängesberg.",5,"https://www.wikidata.org//wiki/Q1323619","60.0741380555556","15.0093180555556","Grängesberg",1,"Orebro"
"Grängesberg","Grängesberg",506,"https://www.wikidata.org//wiki/Q1323619","60.0741380555556","15.0093180555556","Grängesberg",1,"Orebro"
"Grängesberg","Grängesbergsområdet",1,"https://www.wikidata.org//wiki/Q1323619","60.0741380555556","15.0093180555556","Grängesberg",1,"Orebro"
"Grängesbergs","Grängesbergs",14,"https://www.wikidata.org//wiki/Q21743106","60.075","15.0077777777778","Grängesberg",1,"Orebro"
"Grängesbergs gruvor","Grängesbergs gruvor",6,"https://www.wikidata.org//wiki/Q10509724","60.0746111111111","14.9883055555556","Grängesberg mines",1,"Orebro"
"Grängesbergs gruvors","Grängesbergs gruvors",1,"https://www.wikidata.org//wiki/Q10509724","60.0746111111111","14.9883055555556","Grängesberg mines",1,"Orebro"
"Granhammar","Granhammar.",1,"https://www.wikidata.org//wiki/Q5595755","59.5177777777778","17.78","Granhammar Castle",1,"Stockholm"
"Granhammar","Granhammar",10,"https://www.wikidata.org//wiki/Q5595755","59.5177777777778","17.78","Granhammar Castle",1,"Stockholm"
"Granhammars","Granhammars",2,"https://www.wikidata.org//wiki/Q5595755","59.5177777777778","17.78","Granhammar Castle",1,"Stockholm"
"Granhammars slott","Granhammars slott.",4,"https://www.wikidata.org//wiki/Q5595755","59.5177777777778","17.78","Granhammar Castle",1,"Stockholm"
"Granhammars slott","Granhammars slott",15,"https://www.wikidata.org//wiki/Q5595755","59.5177777777778","17.78","Granhammar Castle",1,"Stockholm"
"Granhult","Granhult",1,"https://www.wikidata.org//wiki/Q1909902","67.1255611111111","21.8097194444444","Granhult",1,"Norrbotten"
"Graninge","Graninge",1,"https://www.wikidata.org//wiki/Q2532261","62.9166666666667","17.0166666666667","Graninge",1,"Västernorrland"
"Grankullavik","Grankullavik",39,"geonames_unique","57.33333","17.1","Grankullavik",1,"Kalmar"
"Gränna","Gränna",67,"https://www.wikidata.org//wiki/Q194353","58.0225588888889","14.46555","Gränna",1,"Jönköping"
"Gränna","Gränna.",2,"https://www.wikidata.org//wiki/Q194353","58.0225588888889","14.46555","Gränna",1,"Jönköping"
"Gränna stad","Gränna stad",2,"https://www.wikidata.org//wiki/Q10509738","58.0202777777778","14.4652777777778","No label defined",1,"Jönköping"
"Gränna stads","Gränna stads",3,"https://www.wikidata.org//wiki/Q10509738","58.0202777777778","14.4652777777778","No label defined",1,"Jönköping"
"Grännaskolan","Grännaskolan",8,"https://www.wikidata.org//wiki/Q10508684","58.0226","14.4689","Grennaskolan",1,"Jönköping"
"Granö","Granö",2,"geocode","59.56167","18.765","Granö",1,"Stockholm"
"Gränsälvsgymnasiet","Gränsälvsgymnasiet",1,"https://www.wikidata.org//wiki/Q10509767","66.3870694444444","23.6486194444444","No label defined",1,"Norrbotten"
"Gränsfors Bruks yxmuseum","Gränsfors Bruks yxmuseum.",1,"https://www.wikidata.org//wiki/Q28933402","62.0408055555556","17.0863888888889","No label defined",1,"Gävleborg"
"Gränsfors yxmuseum","Gränsfors yxmuseum.",1,"https://www.wikidata.org//wiki/Q28933402","62.0408055555556","17.0863888888889","No label defined",1,"Gävleborg"
"Gransjö","Gransjö",1,"https://www.wikidata.org//wiki/Q18198706","58.3333333333333","12.4833333333333","Ekelunds Gransjö",1,"Västra Götaland"
"Gransjön","Gransjön",1,"https://www.wikidata.org//wiki/Q17576918","64.5666666666667","17.55","Gransjön",1,"Västerbotten"
"Gränsö","Gränsö",1,"https://www.wikidata.org//wiki/Q10509769","57.7511944444444","16.7015","Gränsö",1,"Kalmar"
"Grantinge","Grantinge",1,"geonames_unique","56.16667","13.86667","Grantinge",1,"Skåne"
"Grantorp","Grantorp",7,"geonames_unique","66.76667","23.26667","Grantorp",1,"Norrbotten"
"Granvik","Granvik",4,"geocode","58.63333","14.55","Granvik",1,"Västra Götaland"
"Gråsjön","Gråsjön",1,"https://www.wikidata.org//wiki/Q32297215","63.3833333333333","12.3333333333333","Norra Gråsjön",1,"Jämtland"
"Gräskärr","Gräskärr",1,"https://www.wikidata.org//wiki/Q10509800","58.3621944444444","11.9956111111111","Gräskärr",1,"Västra Götaland"
"Gräsmark","Gräsmark",10,"https://www.wikidata.org//wiki/Q21704801","59.9461111111111","12.9163888888889","Gräsmark",1,"Värmland"
"Gräsö","Gräsö",33,"https://www.wikidata.org//wiki/Q1472782","60.3833333333333","18.45","Gräsö",1,"Uppsala"
"Grästorp","Grästorp",21,"geonames_unique","58.33219","12.68122","Grästorp",1,"Västra Götaland"
"Grästorps","Grästorps",3,"https://www.wikidata.org//wiki/Q503148","58.3333333333333","12.6666666666667","Grästorp Municipality",1,"Västra Götaland"
"Grästorps kommun","Grästorps kommun",3,"https://www.wikidata.org//wiki/Q503148","58.3333333333333","12.6666666666667","Grästorp Municipality",1,"Västra Götaland"
"Grästorps kommuner","Grästorps kommuner",1,"geocode","58.33333","12.66667","Grästorps Kommun",1,"Västra Götaland"
"Grava kyrka","Grava kyrka",1,"https://www.wikidata.org//wiki/Q10508456","59.4574805555556","13.4230388888889","Grava Church",1,"Värmland"
"Gravberg","Gravberg",2,"geonames_unique","61.15","15","Gravberg",1,"Dalarna"
"Gravberget","Gravberget",22,"https://www.wikidata.org//wiki/Q11972489","60.88","12.24","Gravberget",1,NA
"Gravbergets","Gravbergets",2,"https://www.wikidata.org//wiki/Q10546733","60.8788888888889","12.2453055555556","Gravberget Church",1,NA
"Gravendal","Gravendal",1,"https://www.wikidata.org//wiki/Q3888211","60.0421944444444","14.5176111111111","Gravendal",1,"Dalarna"
"Graversfors","Graversfors",1,"https://www.wikidata.org//wiki/Q1901052","58.6920030555556","16.1543088888889","Graversfors",1,"Östergötland"
"Grebbestad","Grebbestad",13,"https://www.wikidata.org//wiki/Q1544485","58.695315","11.24744","Grebbestad",1,"Västra Götaland"
"Gren Center","Gren Center",1,"https://www.wikidata.org//wiki/Q178863","59.3511111111111","18.0486111111111","Wenner-Gren Center",1,"Stockholm"
"Grennaskolan","Grennaskolan",2,"https://www.wikidata.org//wiki/Q10508684","58.0226","14.4689","Grennaskolan",1,"Jönköping"
"Grenselet","Grenselet",2,"https://www.wikidata.org//wiki/Q2678980","67.0988888888889","20.9455611111111","Grenselet",1,"Norrbotten"
"Grevie","Grevie",1,"https://www.wikidata.org//wiki/Q2368754","56.3899830555556","12.775515","Grevie",1,"Skåne"
"Grillby","Grillby",1,"geonames_unique","59.62603","17.25787","Grillby",1,"Uppsala"
"Grimeton","Grimeton",4,"https://www.wikidata.org//wiki/Q922836","57.1237680555556","12.395015","Grimeton",1,"Halland"
"Grimsås","Grimsås",1,"https://www.wikidata.org//wiki/Q2067120","57.4838038888889","13.55027","Grimsås",1,"Västra Götaland"
"Grimsö","Grimsö",10,"geonames_unique","59.73333","15.46667","Grimsö",1,"Orebro"
"Grimsta","Grimstaområdet",1,"https://www.wikidata.org//wiki/Q16928120","59.3533055555556","17.8573888888889","Grimsta nature reserve",1,"Stockholm"
"Grimstaskogen","Grimstaskogen",3,"https://www.wikidata.org//wiki/Q107208322","59.3613694444444","17.8466","Grimstaskogens, outdoor gym",1,"Stockholm"
"Grimstorp","Grimstorp",1,"https://www.wikidata.org//wiki/Q2526599","57.5581788888889","14.6983219444444","Grimstorp",1,"Jönköping"
"Grinda Wärdshus","Grinda Wärdshus",1,"https://www.wikidata.org//wiki/Q133502889","59.413505","18.5587538888889","Grinda Inn",1,"Stockholm"
"Grindsjön","Grindsjön",7,"https://www.wikidata.org//wiki/Q3360843","59.085","17.8716666666667","Grindsjön",1,"Stockholm"
"Grinneröd","Grinneröd",1,"https://www.wikidata.org//wiki/Q28465582","58.1875080555556","11.9518419444444","Grinneröd",1,"Västra Götaland"
"Gripsholms","Gripsholms",1,"https://www.wikidata.org//wiki/Q714783","59.2561111111111","17.2191694444444","Gripsholm Castle",1,"Södermanland"
"Gripsholms slott","Gripsholms slott",3,"geocode","59.25621","17.2191","Gripsholm",1,"Södermanland"
"Gripsholms slott","Gripsholms slott.",1,"geocode","59.25621","17.2191","Gripsholm",1,"Södermanland"
"Grisslehamn","Grisslehamn",15,"geonames_unique","60.10048","18.80819","Grisslehamn",1,"Stockholm"
"Grödinge","Grödinge",30,"geonames_unique","59.14351","17.78684","Grödinge",1,"Stockholm"
"Grödinge","Grödinge.",1,"geonames_unique","59.14351","17.78684","Grödinge",1,"Stockholm"
"Grödinge kyrka","Grödinge kyrka",1,"geonames_unique","59.14351","17.78684","Grödinge kyrka",1,"Stockholm"
"Gröna Lund","Gröna Lund",61,"geonames_unique","59.32283","18.0959","Gröna Lund",1,"Stockholm"
"Gröna Lund","Gröna Lund.",9,"geonames_unique","59.32283","18.0959","Gröna Lund",1,"Stockholm"
"Gröna Lunds","Gröna Lunds",1,"https://www.wikidata.org//wiki/Q260304","59.3230555555556","18.0961111111111","Gröna Lund",1,"Stockholm"
"Gröndal","Gröndal",6,"https://www.wikidata.org//wiki/Q3261960","59.3166666666667","18.0083333333333","Gröndal",1,"Stockholm"
"Grönklitt","Grönklitt",1,"https://www.wikidata.org//wiki/Q1033037","61.2075","14.5402780555556","Orsa Grönklitt",1,"Dalarna"
"Grönsö","Grönsö",3,"https://www.wikidata.org//wiki/Q56071903","59.4833330555556","17.25","Grönsö",1,"Södermanland"
"Grönsön","Grönsön",1,"geocode","59.46667","17.26667","Grönsö",1,"Södermanland"
